Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Nombre evento,Descripción,Dirección IP
"2/04/23, 17:26:28",Mr. Mime,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 122 has viewed the submission status page for the assignment with course module id 37038.,190.189.48.47
"2/04/23, 17:26:28",Mr. Mime,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 122 viewed the assign activity with course module id 37038.,190.189.48.47
"2/04/23, 17:17:43",Rhyhorn,-,Carpeta: Material de las explicaciones prácticas,Módulo de curso visto,The user with id 111 viewed the folder activity with course module id 37633.,181.170.80.158
"2/04/23, 17:17:35",Rhyhorn,-,Página: Material de las clases,Módulo de curso visto,The user with id 111 viewed the page activity with course module id 37545.,181.170.80.158
"2/04/23, 17:14:47",Rhyhorn,-,Página: Material de las clases,Módulo de curso visto,The user with id 111 viewed the page activity with course module id 37545.,181.170.80.158
"2/04/23, 17:14:41",Mr. Mime,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 122 has viewed the submission status page for the assignment with course module id 37038.,190.189.48.47
"2/04/23, 17:14:41",Mr. Mime,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 122 viewed the assign activity with course module id 37038.,190.189.48.47
"2/04/23, 17:09:11",Pidgeotto,-,Página: Material de las clases,Módulo de curso visto,The user with id 17 viewed the page activity with course module id 37545.,186.22.19.115
"2/04/23, 17:09:08",Pidgeotto,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 17 viewed the course with id 1159.,186.22.19.115
"2/04/23, 17:07:24",Lickitung,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 108 has viewed the submission status page for the assignment with course module id 37039.,186.22.19.211
"2/04/23, 17:07:24",Lickitung,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 108 viewed the assign activity with course module id 37039.,186.22.19.211
"2/04/23, 17:06:57",Lickitung,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 108 viewed the course with id 1159.,186.22.19.211
"2/04/23, 17:00:27",Geodude,-,Página: Material de las clases,Módulo de curso visto,The user with id 74 viewed the page activity with course module id 37545.,201.220.20.189
"2/04/23, 17:00:23",Geodude,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 74 viewed the course with id 1159.,201.220.20.189
"2/04/23, 17:00:02",Geodude,-,Foro: Avisos,Tema visto,The user with id 74 has viewed the discussion with id 41526 in the forum with course module id 36881.,201.220.20.189
"2/04/23, 16:59:56",Geodude,-,Foro: Avisos,Módulo de curso visto,The user with id 74 viewed the forum activity with course module id 36881.,201.220.20.189
"2/04/23, 16:59:55",Geodude,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 74 viewed the course with id 1159.,201.220.20.189
"2/04/23, 16:58:24",Geodude,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 74 has viewed the submission status page for the assignment with course module id 37039.,201.220.20.189
"2/04/23, 16:58:24",Geodude,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 74 viewed the assign activity with course module id 37039.,201.220.20.189
"2/04/23, 16:58:20",Geodude,-,Foro: Avisos,Módulo de curso visto,The user with id 74 viewed the forum activity with course module id 36881.,201.220.20.189
"2/04/23, 16:58:14",Geodude,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 74 has viewed the submission status page for the assignment with course module id 37038.,201.220.20.189
"2/04/23, 16:58:14",Geodude,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 74 viewed the assign activity with course module id 37038.,201.220.20.189
"2/04/23, 16:58:09",Geodude,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 74 viewed the course with id 1159.,201.220.20.189
"2/04/23, 16:52:16",Nidoking,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 34 has viewed the submission status page for the assignment with course module id 37039.,186.39.13.95
"2/04/23, 16:52:16",Nidoking,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 34 viewed the assign activity with course module id 37039.,186.39.13.95
"2/04/23, 16:52:10",Nidoking,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 34 viewed the course with id 1159.,186.39.13.95
"2/04/23, 16:39:22",Rhyhorn,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 111 has viewed the submission status page for the assignment with course module id 37039.,181.170.80.158
"2/04/23, 16:39:22",Rhyhorn,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 111 viewed the assign activity with course module id 37039.,181.170.80.158
"2/04/23, 16:39:18",Rhyhorn,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 111 viewed the course with id 1159.,181.170.80.158
"2/04/23, 16:39:15",Rhyhorn,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 111 has viewed the submission status page for the assignment with course module id 37038.,181.170.80.158
"2/04/23, 16:39:15",Rhyhorn,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 111 viewed the assign activity with course module id 37038.,181.170.80.158
"2/04/23, 16:39:05",Rhyhorn,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 111 viewed the course with id 1159.,181.170.80.158
"2/04/23, 16:34:00",Scyther,-,Página: Material de las clases,Módulo de curso visto,The user with id 123 viewed the page activity with course module id 37545.,201212242229
"2/04/23, 16:33:53",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"2/04/23, 16:33:44",Scyther,-,Carpeta: Material de las explicaciones prácticas,Módulo de curso visto,The user with id 123 viewed the folder activity with course module id 37633.,201212242229
"2/04/23, 16:33:12",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"2/04/23, 16:33:09",Scyther,-,Foro: Avisos,Módulo de curso visto,The user with id 123 viewed the forum activity with course module id 36881.,201212242229
"2/04/23, 16:33:06",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"2/04/23, 16:13:17",Kingler,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 99 has viewed the submission status page for the assignment with course module id 37039.,186.22.19.209
"2/04/23, 16:13:17",Kingler,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 99 viewed the assign activity with course module id 37039.,186.22.19.209
"2/04/23, 16:13:08",Kingler,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 99 viewed the course with id 1159.,186.22.19.209
"2/04/23, 15:56:07",Bellsprout,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 69 viewed the course with id 1159.,152.170.100.37
"2/04/23, 15:55:59",Bellsprout,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 69 has viewed the submission status page for the assignment with course module id 37039.,152.170.100.37
"2/04/23, 15:55:59",Bellsprout,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 69 viewed the assign activity with course module id 37039.,152.170.100.37
"2/04/23, 15:51:33",Bellsprout,-,Carpeta: Material de las explicaciones prácticas,Módulo de curso visto,The user with id 69 viewed the folder activity with course module id 37633.,152.170.100.37
"2/04/23, 15:51:25",Bellsprout,-,Página: Material de las clases,Módulo de curso visto,The user with id 69 viewed the page activity with course module id 37545.,152.170.100.37
"2/04/23, 15:51:18",Bellsprout,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 69 viewed the course with id 1159.,152.170.100.37
"2/04/23, 15:48:39",Dugtrio,-,Página: Material de las clases,Módulo de curso visto,The user with id 51 viewed the page activity with course module id 37545.,181.23.116.199
"2/04/23, 15:48:06",Dugtrio,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 51 viewed the course with id 1159.,181.23.116.199
"2/04/23, 15:48:02",Dugtrio,-,Página: Material de las clases,Módulo de curso visto,The user with id 51 viewed the page activity with course module id 37545.,181.23.116.199
"2/04/23, 15:10:46",Mr. Mime,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 122 has viewed the submission status page for the assignment with course module id 37038.,190.189.48.47
"2/04/23, 15:10:46",Mr. Mime,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 122 viewed the assign activity with course module id 37038.,190.189.48.47
"2/04/23, 15:05:51",Mr. Mime,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 122 has viewed the submission status page for the assignment with course module id 37038.,190.189.48.47
"2/04/23, 15:05:51",Mr. Mime,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 122 viewed the assign activity with course module id 37038.,190.189.48.47
"2/04/23, 14:52:01",Hitmonlee,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 106 has viewed the submission status page for the assignment with course module id 37038.,186139229144
"2/04/23, 14:52:01",Hitmonlee,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 106 viewed the assign activity with course module id 37038.,186139229144
"2/04/23, 14:51:53",Hitmonlee,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 106 has viewed the submission status page for the assignment with course module id 37039.,186139229144
"2/04/23, 14:51:53",Hitmonlee,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 106 viewed the assign activity with course module id 37039.,186139229144
"2/04/23, 14:51:50",Hitmonlee,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 106 viewed the course with id 1159.,186139229144
"2/04/23, 14:39:13",Carbink,-,Página: Material de las clases,Módulo de curso visto,The user with id 29 viewed the page activity with course module id 37545.,191.97.245.244
"2/04/23, 14:08:48",Mr. Mime,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 122 has viewed the submission status page for the assignment with course module id 37038.,190.189.48.47
"2/04/23, 14:08:48",Mr. Mime,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 122 viewed the assign activity with course module id 37038.,190.189.48.47
"2/04/23, 14:01:21",Lickitung,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 108 has viewed the submission status page for the assignment with course module id 37038.,186.22.19.211
"2/04/23, 14:01:20",Lickitung,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 108 viewed the assign activity with course module id 37038.,186.22.19.211
"2/04/23, 14:01:15",Lickitung,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 108 viewed the course with id 1159.,186.22.19.211
"2/04/23, 13:35:29",Machoke,-,Página: Material de las clases,Módulo de curso visto,The user with id 67 viewed the page activity with course module id 37545.,201231167188
"2/04/23, 13:35:07",Machoke,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 67 has viewed the submission status page for the assignment with course module id 37039.,201231167188
"2/04/23, 13:35:07",Machoke,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 67 viewed the assign activity with course module id 37039.,201231167188
"2/04/23, 13:35:00",Machoke,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 67 viewed the course with id 1159.,201231167188
"2/04/23, 13:06:43",Machoke,-,Página: Material de las clases,Módulo de curso visto,The user with id 67 viewed the page activity with course module id 37545.,201231167188
"2/04/23, 13:06:17",Machoke,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 67 viewed the course with id 1159.,201231167188
"2/04/23, 12:57:34",Mr. Mime,-,Página: Material de las clases,Módulo de curso visto,The user with id 122 viewed the page activity with course module id 37545.,190.189.48.47
"2/04/23, 12:43:27",Ponyta,-,Página: Material de las clases,Módulo de curso visto,The user with id 77 viewed the page activity with course module id 37545.,190.247.65.227
"2/04/23, 12:09:28",Poliwag,-,Página: Material de las clases,Módulo de curso visto,The user with id 60 viewed the page activity with course module id 37545.,186.22.19.59
"2/04/23, 12:09:14",Poliwag,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 60 viewed the course with id 1159.,186.22.19.59
"2/04/23, 11:42:15",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"2/04/23, 11:40:02",Ponyta,-,URL: Máquina virtual con Ubuntu y Python 3.11,Módulo de curso visto,The user with id 77 viewed the url activity with course module id 37518.,190.247.65.227
"2/04/23, 11:12:27",Poliwag,-,Tarea: Entrega 2,Se ha visualizado el estado de la entrega.,The user with id 60 has viewed the submission status page for the assignment with course module id 37039.,186.22.19.59
"2/04/23, 11:12:27",Poliwag,-,Tarea: Entrega 2,Módulo de curso visto,The user with id 60 viewed the assign activity with course module id 37039.,186.22.19.59
"2/04/23, 11:12:13",Poliwag,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 60 viewed the course with id 1159.,186.22.19.59
"2/04/23, 11:11:55",Poliwag,-,Página: Material de las clases,Módulo de curso visto,The user with id 60 viewed the page activity with course module id 37545.,186.22.19.59
"2/04/23, 11:04:37",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
